SongName,EndTime,ArtistName,msPlayed,SongID,Popularity
Adventure of a Lifetime,2021-06-07 12:24,Coldplay,0,3P3pw6C19j31Rnzgo3JG7o,78
This Is What You Came For (feat. Rihanna),2021-06-07 12:56,Calvin Harris,6142,3NLnwwAQbbFKcEcV8hDItk,79
Baarishein,2021-06-07 13:00,Anuv Jain,207309,6FvSS3Goz7OC8oCC2eWqe8,79
Baila Conmigo (with Rauw Alejandro),2021-06-07 13:07,Selena Gomez,32365,07x5D6kX3yST64GwDQaOpA,0
Perfect Strangers,2021-06-07 13:10,Jonas Blue,196613,3UjGudrhckjEQjKHLR3p5G,59
Perfect,2021-06-07 13:28,One Direction,230333,2ePtv8MlBO9nuuXABqAfEX,79
Jalebi Baby (Tesher x Jason Derulo),2021-06-07 13:32,Tesher,169154,02Ic9pia5uuFFF0DZmidaz,0
Love Again,2021-06-07 13:45,Dua Lipa,2702,7mAB9uFSQHhbbicE5Fy5HA,0
Break My Heart Myself (feat. Travis Barker),2021-06-07 16:04,Bebe Rexha,151999,748mdHapucXQri7IAO8yFK,90
SugarCrash!,2021-06-07 16:05,ElyOtto,80080,0vR2rIVORmgeKiGIgNT0fV,79
Higher Power,2021-06-07 16:06,Coldplay,48410,4qu63nuBpdn0qHUHuObEj1,87
Astronomy,2021-06-07 16:07,Conan Gray,50520,4ZtFanR9U6ndgddUvNcjcG,95
Kiss Me More (feat. SZA),2021-06-07 16:10,Doja Cat,208866,1SgUjGzbmmMOsGFTVwQ59L,76
By Your Side (feat. Tom Grennan),2021-06-07 16:14,Calvin Harris,189671,3fGW43fnu3OHEw6ohTC2Bw,74
Leave Before You Love Me (with Jonas Brothers),2021-06-07 16:17,Marshmello,154983,5K6Ssv4Z3zRvxt0P6EKUAP,85
good 4 u,2021-06-07 16:19,Olivia Rodrigo,124168,6rz0dTA0PdhXImFV5EjM0w,78
seaside_demo,2021-06-07 16:21,SEB,132000,7KXjTSCq5nL1LoYtL7XAwS,84
Our Song,2021-06-07 16:24,Anne-Marie,163733,6rC06yWehxOD8mN7fxGNMb,62
Heartbreak Anthem (with David Guetta & Little Mix),2021-06-07 16:26,Galantis,33195,1rek5HfnFLCDbike8u23ur,0
Hide (feat. Seezyn),2021-06-07 16:29,Juice WRLD,205800,6Gg1gjgKi2AK4e0qzsR7sd,82
HUMBLE.,2021-06-07 16:32,Kendrick Lamar,177000,3JvKfv6T31zO0ini8iNItO,88
Disrespectful,2021-06-07 16:36,Blueface,40893,5gFoAVTN9YlM9uJCrFZtgl,72
Dior,2021-06-07 16:36,Pop Smoke,216386,0b11D9D0hMOYCIMN3OKreM,81
Bandit (with YoungBoy Never Broke Again),2021-06-07 16:39,Juice WRLD,189322,4O4P8RYiPZmBIqdkbPPacm,52
Another Love,2021-06-07 16:44,Tom Odell,244360,0b11D9D0hMOYCIMN3OKreM,81
Crooked Smile (feat. TLC),2021-06-07 16:47,J. Cole,126614,0b11D9D0hMOYCIMN3OKreM,81
Into Your Arms (feat. Ava Max),2021-06-07 18:00,Witt Lowry,4720,5iCY0TXNImK4hyKfcplQsg,69
Into Your Arms (feat. Ava Max) - BEAUZ Remix,2021-06-07 18:00,Witt Lowry,3570,5iCY0TXNImK4hyKfcplQsg,69
Into Your Arms (feat. Ava Max),2021-06-07 18:03,Witt Lowry,186022,7AhlMDKQelsNkWvFeZvmtC,64
Into Your Arms (feat. Ava Max),2021-06-07 18:03,Witt Lowry,11217,1BncfTJAWxrsxyT9culBrj,81
Baarishein,2021-06-07 18:07,Anuv Jain,207309,1BncfTJAWxrsxyT9culBrj,81
Baarishein,2021-06-07 18:08,Anuv Jain,24878,06kxa3al7bUqRRo5nAFduZ,66
anxiety (with FRND),2021-06-07 18:10,blackbear,103450,2DqhE7xzpGNsKYbptqblJg,59
Experience,2021-06-07 18:21,Ludovico Einaudi,315426,3fGW43fnu3OHEw6ohTC2Bw,74
Experience,2021-06-07 18:21,Ludovico Einaudi,14473,727Z2S2mtNH46CbP9EWPwY,77
Nightlight,2021-06-08 09:05,ILLENIUM,222400,3dYD57lRAUcMHufyqn9GcI,85
Good Things Fall Apart vs. Sad Songs (With Said The Sky feat. Annika Wells),2021-06-08 09:08,ILLENIUM,164901,3g0mEQx3NTanacLseoP0Gw,78
Our Song,2021-06-08 09:11,Anne-Marie,163733,2oejEp50ZzPuQTQ6v54Evp,77
If You Love Her,2021-06-08 09:14,Forest Blakk,166900,2GwOEieQqLillRTfgZnM42,0
Take Me To Church,2021-06-08 09:18,Hozier,241688,0lks2Kt9veMOFEAPN0fsqN,76
Takeaway,2021-06-08 09:22,The Chainsmokers,209880,26wLOs3ZuHJa2Ihhx6QIE6,80
Call You Mine,2021-06-08 09:26,The Chainsmokers,217640,57ZUh59CAsCgnAnHti0GkI,0
If I Can't Have You,2021-06-08 09:30,Shawn Mendes,191466,2U7Fm058jPEElNileW24Hd,3
Lily,2021-06-08 09:34,Alan Walker,195840,5vDCp6yZAikAoJ6NOEEFdp,60
Teeth,2021-06-08 09:35,5 Seconds of Summer,10916,4RATA8PsuYPzqnvxuif6Rq,0
Hate Me,2021-06-08 09:38,Ellie Goulding,188066,5K6Ssv4Z3zRvxt0P6EKUAP,85
Better Days,2021-06-08 09:40,OneRepublic,144530,4qu63nuBpdn0qHUHuObEj1,87
Do You Mean,2021-06-08 09:41,The Chainsmokers,43716,7mAB9uFSQHhbbicE5Fy5HA,0
Talking to the Moon,2021-06-08 11:04,Bruno Mars,217866,2vHfabj6nFebekTYODqntl,66
Heartbreak Anthem (with David Guetta & Little Mix),2021-06-08 11:05,Galantis,1472,7qiZfU4dY1lWllzX7mPBI3,87
Leave Before You Love Me (with Jonas Brothers),2021-06-08 11:05,Marshmello,1628,20U4dch5pfxEr6ww1S9tm4,0
Astronomy,2021-06-08 11:05,Conan Gray,11464,1eqwjXdMTed8Pz3PLNcHe9,67
Want You Back,2021-06-08 11:05,5 Seconds of Summer,1145,1eqwjXdMTed8Pz3PLNcHe9,67
Shape of You,2021-06-08 11:09,Ed Sheeran,233712,6AtjimTjYWhch6tMf8f75b,0
Hymn for the Weekend - Seeb Remix,2021-06-08 11:58,Coldplay,170643,1vvNmPOiUuyCbgWmtc6yfm,77
Two of Us,2021-06-08 13:28,Louis Tomlinson,723,5nujrmhLynf4yMoMtj8AQF,89
Two of Us,2021-06-08 13:32,Louis Tomlinson,217193,7hCZVX8ogwzgszIKtkD6Bv,58
Lost Cause,2021-06-08 13:33,Billie Eilish,1509,7AhlMDKQelsNkWvFeZvmtC,64
My Way,2021-06-08 13:33,Calvin Harris,2226,7hn8Q8WAxFdL4aZ159GI7C,66
Levitating (feat. DaBaby),2021-06-08 13:33,Dua Lipa,2673,3kuuyepnOWc61LNto5ywwP,0
One More Day (with Chandler Leighton),2021-06-08 13:33,Jason Ross,3067,0pqnGHJpmpxLKifKRmU6WP,89
anxiety (with FRND),2021-06-08 13:36,blackbear,191036,7GMJKtOtcOAXzV8oxCBr5i,0
A Thousand Years (feat. Steve Kazee) - Pt. 2; The Twilight Saga: Breaking Dawn Soundtrack,2021-06-08 13:54,Christina Perri,80335,04aAxqtGp5pv12UXAg4pkq,82
In the End,2021-06-08 14:16,Linkin Park,216880,7wMq5n8mYSKlQIGECKUgTX,81
Believer,2021-06-08 14:20,Imagine Dragons,204346,3h4T9Bg8OVSUYa6danHeH5,69
Radioactive,2021-06-08 14:23,Imagine Dragons,186813,4RATA8PsuYPzqnvxuif6Rq,0
Centuries,2021-06-08 14:28,Fall Out Boy,228360,7mAB9uFSQHhbbicE5Fy5HA,0
Hall of Fame (feat. will.i.am),2021-06-08 14:31,The Script,202533,5K6Ssv4Z3zRvxt0P6EKUAP,85
Animals,2021-06-08 14:44,Maroon 5,49844,7qiZfU4dY1lWllzX7mPBI3,87
Talking to the Moon,2021-06-08 15:01,Bruno Mars,217866,7qiZfU4dY1lWllzX7mPBI3,87
Astronomy,2021-06-08 15:05,Conan Gray,243907,6AtjimTjYWhch6tMf8f75b,0
Heartbreak Anthem (with David Guetta & Little Mix),2021-06-08 15:09,Galantis,183725,5nujrmhLynf4yMoMtj8AQF,89
Shape of You,2021-06-08 15:11,Ed Sheeran,2414,4qu63nuBpdn0qHUHuObEj1,87
Shape of You,2021-06-08 15:11,Ed Sheeran,1638,4qu63nuBpdn0qHUHuObEj1,87
Lost Cause,2021-06-08 15:11,Billie Eilish,2532,20U4dch5pfxEr6ww1S9tm4,0
Levitating (feat. DaBaby),2021-06-08 15:11,Dua Lipa,2540,1eqwjXdMTed8Pz3PLNcHe9,67
Leave Before You Love Me (with Jonas Brothers),2021-06-08 15:11,Marshmello,2285,2vHfabj6nFebekTYODqntl,66
Leave Before You Love Me (with Jonas Brothers),2021-06-08 15:11,Marshmello,1882,1vvNmPOiUuyCbgWmtc6yfm,77
Hymn for the Weekend - Seeb Remix,2021-06-08 15:11,Coldplay,2660,7hCZVX8ogwzgszIKtkD6Bv,58
Two of Us,2021-06-08 15:11,Louis Tomlinson,1506,5iCY0TXNImK4hyKfcplQsg,69
Want You Back,2021-06-08 15:11,5 Seconds of Summer,110948,5iCY0TXNImK4hyKfcplQsg,69
My Way,2021-06-08 15:15,Calvin Harris,219159,2oejEp50ZzPuQTQ6v54Evp,77
One More Day (with Chandler Leighton),2021-06-08 15:18,Jason Ross,86897,3fGW43fnu3OHEw6ohTC2Bw,74
Baarishein,2021-06-08 17:46,Anuv Jain,207309,4iJyoBOLtHqaGxP12qzhQI,91
Baarishein,2021-06-08 17:48,Anuv Jain,92390,748mdHapucXQri7IAO8yFK,90
Call You Mine,2021-06-08 17:51,The Chainsmokers,217640,4lLtanYk6tkMvooU0tWzG8,81
Our Song,2021-06-08 17:55,Anne-Marie,163733,6HU7h9RYOaPRFeh0R3UeAr,90
Peaches (feat. Daniel Caesar & Giveon),2021-06-08 18:01,Justin Bieber,198081,0PMNxtgeNSmPPp4aiA4T8F,64
Kiss Me More (feat. SZA),2021-06-08 18:05,Doja Cat,208866,5O2P9iiztwhomNh8xkR9lJ,85
Grenade,2021-06-08 18:09,Bruno Mars,223253,7hCZVX8ogwzgszIKtkD6Bv,58
deja vu,2021-06-08 18:13,Olivia Rodrigo,215507,2oejEp50ZzPuQTQ6v54Evp,77
Sideways,2021-06-08 18:18,ILLENIUM,251830,0b11D9D0hMOYCIMN3OKreM,81
Night Changes,2021-06-08 18:43,One Direction,76668,0b11D9D0hMOYCIMN3OKreM,81
One More Day (with Chandler Leighton),2021-06-09 06:10,Jason Ross,2989,748mdHapucXQri7IAO8yFK,90
Call You Mine,2021-06-09 06:13,The Chainsmokers,180200,4lLtanYk6tkMvooU0tWzG8,81
Into Your Arms (feat. Ava Max),2021-06-09 06:14,Witt Lowry,22305,06kxa3al7bUqRRo5nAFduZ,66
Into Your Arms (feat. Ava Max),2021-06-09 12:32,Witt Lowry,39475,3b34OS7148VGiURvWTYweJ,40
Kiss Me More (feat. SZA),2021-06-09 14:52,Doja Cat,208866,3b34OS7148VGiURvWTYweJ,40
Grenade,2021-06-09 14:56,Bruno Mars,223253,5g1BARk25uUJtEPSUwcjnU,72
Nightlight,2021-06-09 15:23,ILLENIUM,145146,786ymAh5BmHoIpvjyrvjXk,67
Sygrayem (Let's Play),2021-06-10 02:32,Carlos Rafael Rivera,131637,5ZKG94fnjiuMH5yrC5S9lS,67
Sygrayem (Let's Play),2021-06-10 02:34,Carlos Rafael Rivera,131637,1Lim1Py7xBgbAkAys3AGAG,74
"Tchaikovsky: Swan Lake, Op. 20, Act 2: Scene (Moderato)",2021-06-10 06:15,Pyotr Ilyich Tchaikovsky,132166,3KkXRkHbMCARz0aVfEt68P,87
Hero (feat. Christina Perri),2021-06-10 06:18,Cash Cash,197840,3s6ltUrI93LBKU8taezsLn,70
Goodbye To A World,2021-06-10 06:32,Porter Robinson,208380,1SC5rEoYDGUK4NfG82494W,91
One Dance,2021-06-10 12:44,Drake,173973,1Xi84slp6FryDSCbzq4UCD,84
Lean On,2021-06-10 12:47,Major Lazer,176561,1SgUjGzbmmMOsGFTVwQ59L,76
Sunflower - Spider-Man: Into the Spider-Verse,2021-06-10 12:50,Post Malone,157560,6tDDoYIxWvMLTdKpjFkc1B,87
Can't Hold Us - feat. Ray Dalton,2021-06-10 13:18,Macklemore & Ryan Lewis,226595,5O2P9iiztwhomNh8xkR9lJ,85
Magic in the Air (feat. Ahmed Chawki),2021-06-10 13:31,Magic System,233693,26gXWzhL8DZJSU5sODhVTs,72
MONTERO (Call Me By Your Name),2021-06-10 13:35,Lil Nas X,137875,4N7i6RfJXMWfkx9Zr6pzkJ,79
Arcade,2021-06-10 13:38,Duncan Laurence,185146,0b11D9D0hMOYCIMN3OKreM,81
seaside_demo,2021-06-10 13:40,SEB,132000,40KuvsFD0zpUFuCcmt5Xm0,76
telepatía,2021-06-10 13:53,Kali Uchis,154607,57BGVV6wcyhbn3hsjlqEZB,80
Night Changes,2021-06-10 19:36,One Direction,150174,0qUF9OPKeBaivUlPYekp9V,57
734,2021-06-10 19:39,Juice WRLD,196146,0qOnSQQF0yzuPWsXrQ9paz,84
E-ER (feat. Lil Yachty),2021-06-10 19:43,DJ Scheme,19189,5dOxHHMOFAbG3VH23t0xNm,80
Into Your Arms (feat. Ava Max),2021-06-10 19:43,Witt Lowry,186022,7MAibcTli4IisCtbHKrGMh,87
Ex Bitch,2021-06-10 19:46,XXXTENTACION,34473,6HU7h9RYOaPRFeh0R3UeAr,90
Element,2021-06-10 19:46,Pop Smoke,135746,1mWdTewIgB3gtBM3TOSFhB,88
Ga$ Money,2021-06-10 19:46,Xavy Rusan,2340,5zFglKYiknIxks8geR8rcL,85
Stereo Hearts (feat. Adam Levine),2021-06-10 19:50,Gym Class Heroes,210960,2JPLbjOn0wPCngEot2STUS,93
Righteous,2021-06-10 20:07,Juice WRLD,192000,4iJyoBOLtHqaGxP12qzhQI,91
Leave The Door Open,2021-06-11 05:37,Bruno Mars,1283,0b11D9D0hMOYCIMN3OKreM,81
deja vu,2021-06-11 05:37,Olivia Rodrigo,170,2ZRo7axmMPeSVUvDbGkJah,87
Butter,2021-06-11 05:37,BTS,320,4RATA8PsuYPzqnvxuif6Rq,0
Beautiful Mistakes (feat. Megan Thee Stallion),2021-06-11 05:37,Maroon 5,461,2Y0wPrPQBrGhoLn14xRYCG,84
Yonaguni,2021-06-11 05:37,Bad Bunny,664,0qOnSQQF0yzuPWsXrQ9paz,84
Peaches (feat. Daniel Caesar & Giveon),2021-06-11 05:40,Justin Bieber,198081,57BGVV6wcyhbn3hsjlqEZB,80
Need To Know,2021-06-11 05:52,Doja Cat,68818,5dOxHHMOFAbG3VH23t0xNm,80
Into Your Arms (feat. Ava Max),2021-06-11 06:09,Witt Lowry,186022,00VF5eNaRKQXrrhj4gr601,0
Hope,2021-06-11 06:12,XXXTENTACION,110886,1VZrP6Bn5AjyhkXi8Ql7Wg,59
Talking to the Moon,2021-06-11 06:16,Bruno Mars,217866,65OVbaJR5O1RmwOQx0875b,85
Come & Go (with Marshmello),2021-06-11 06:19,Juice WRLD,205484,43PGPuHIlVOc04jrZVh9L6,84
Stereo Hearts (feat. Adam Levine),2021-06-11 06:24,Gym Class Heroes,210960,2r6OAV3WsYtXuXjvJ1lIDi,82
Element,2021-06-11 06:26,Pop Smoke,135746,26gXWzhL8DZJSU5sODhVTs,72
Righteous,2021-06-11 06:36,Juice WRLD,12663,57BGVV6wcyhbn3hsjlqEZB,80
The Business,2021-06-11 13:02,Tiësto,12246,0b11D9D0hMOYCIMN3OKreM,81
MONTERO (Call Me By Your Name),2021-06-11 13:03,ASKØ,8963,0qOnSQQF0yzuPWsXrQ9paz,84
Tokyo Drift,2021-06-11 13:03,Jenil,45180,5dOxHHMOFAbG3VH23t0xNm,80
Wants and Needs (feat. Lil Baby),2021-06-11 13:04,Drake,61408,1SC5rEoYDGUK4NfG82494W,91
RAPSTAR,2021-06-11 13:08,Polo G,165925,5ZKG94fnjiuMH5yrC5S9lS,67
Hello (feat. A Boogie Wit da Hoodie),2021-06-11 13:10,Pop Smoke,100225,4RATA8PsuYPzqnvxuif6Rq,0
734,2021-06-11 13:13,Juice WRLD,196146,2ZRo7axmMPeSVUvDbGkJah,87
Element,2021-06-11 13:16,Pop Smoke,135746,27OeeYzk6klgBh83TSvGMA,86
Into Your Arms (feat. Ava Max),2021-06-11 13:19,Witt Lowry,186022,26gXWzhL8DZJSU5sODhVTs,72
Stereo Hearts (feat. Adam Levine),2021-06-11 13:23,Gym Class Heroes,210960,0b11D9D0hMOYCIMN3OKreM,81
Righteous,2021-06-11 13:28,Juice WRLD,242180,57BGVV6wcyhbn3hsjlqEZB,80
MONTERO (Call Me By Your Name),2021-06-11 13:30,Lil Nas X,137875,0qOnSQQF0yzuPWsXrQ9paz,84
One Dance,2021-06-11 13:34,Drake,173973,5dOxHHMOFAbG3VH23t0xNm,80
Talking to the Moon,2021-06-11 13:38,Bruno Mars,217866,5ZKG94fnjiuMH5yrC5S9lS,67
Hope,2021-06-11 13:41,XXXTENTACION,110886,4iJyoBOLtHqaGxP12qzhQI,91
WITHOUT YOU,2021-06-11 13:52,The Kid LAROI,94400,1iWHabUgUuuKLBa0TzTHfk,68
734,2021-06-11 15:09,Juice WRLD,196146,6Zc5f20q7sOe1IC1c1jQvZ,71
Into Your Arms (feat. Ava Max),2021-06-11 15:13,Witt Lowry,186022,4lLtanYk6tkMvooU0tWzG8,81
Element,2021-06-11 15:15,Pop Smoke,135746,4ZtFanR9U6ndgddUvNcjcG,95
Stereo Hearts (feat. Adam Levine),2021-06-11 15:18,Gym Class Heroes,210960,4RCpHnkhMmm67EKbI4aEO7,66
Righteous,2021-06-11 15:23,Juice WRLD,242180,2O9O26335YYVckmRgPKY3s,66
One Dance,2021-06-11 15:35,Drake,5587,0lks2Kt9veMOFEAPN0fsqN,76
Peaches (feat. Daniel Caesar & Giveon),2021-06-11 18:07,Justin Bieber,198081,45bE4HXI0AwGZXfZtMp8JR,88
"A Whole New World (End Title) - From ""Aladdin""",2021-06-11 18:09,ZAYN,64718,6Gg1gjgKi2AK4e0qzsR7sd,82
Without Me (with Juice WRLD),2021-06-11 18:13,Halsey,228816,37BZB0z9T8Xu7U3e65qxFy,92
Grenade,2021-06-11 18:17,Bruno Mars,223253,6gBFPUFcJLzWGx4lenP6h2,87
good 4 u,2021-06-11 18:20,Olivia Rodrigo,178147,4dASQiO1Eoo3RJvt74FtXB,78
u love u (with Tate McRae),2021-06-11 18:21,blackbear,76242,3Ol2xnObFdKV9pmRD2t9x8,76
Alive,2021-06-11 18:24,Empire of the Sun,204546,5iCY0TXNImK4hyKfcplQsg,69
Lily,2021-06-11 18:29,Alan Walker,195840,5iCY0TXNImK4hyKfcplQsg,69
you broke me first,2021-06-11 18:51,Tate McRae,46331,58wyJLv6yH1La9NIZPl3ne,80
Bandit (with YoungBoy Never Broke Again),2021-06-12 11:51,Juice WRLD,189322,58wyJLv6yH1La9NIZPl3ne,80
Save Your Tears (with Ariana Grande) (Remix),2021-06-12 11:55,The Weeknd,191013,58wyJLv6yH1La9NIZPl3ne,80
goosebumps,2021-06-12 11:59,Travis Scott,243836,2q4rjDy9WhaN3o9MvDbO21,79
"Sucker for Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)",2021-06-12 12:04,Lil Wayne,243490,2q4rjDy9WhaN3o9MvDbO21,79
Look Back at It,2021-06-12 12:22,A Boogie Wit da Hoodie,36080,7BKLCZ1jbUBVqRi2FVlTVw,86
Baarishein,2021-06-12 12:25,Anuv Jain,207309,6RUKPb4LETWmmr3iAEQktW,85
Baarishein,2021-06-12 12:26,Anuv Jain,31790,1i1fxkWeaMmKEB4T7zqbzK,81
Can We Kiss Forever?,2021-06-12 16:52,Kina,187931,2oejEp50ZzPuQTQ6v54Evp,77
Can We Kiss Forever?,2021-06-12 16:55,Kina,187931,3g0mEQx3NTanacLseoP0Gw,78
Can We Kiss Forever?,2021-06-12 16:56,Kina,6659,4NBTZtAt1F13VvlSKe6KTl,75
Kiss Me Thru The Phone,2021-06-12 16:59,Soulja Boy,193386,2fVHrSxsQbJUuj9MW9zG1e,75
Kiss Me Thru The Phone,2021-06-12 16:59,Soulja Boy,18643,3vv9phIu6Y1vX3jcqaGz5Z,76
Closer,2021-06-12 17:04,The Chainsmokers,244960,72jbDTw1piOOj770jWNeaG,74
Something Just Like This,2021-06-12 17:08,The Chainsmokers,247160,58kZ9spgxmlEznXGu6FPdQ,72
Don't Let Me Down,2021-06-12 17:11,The Chainsmokers,208373,0g8Dq6OpSmWengqtLrVr77,61
Call You Mine,2021-06-12 17:16,The Chainsmokers,217640,3TKpJrY9q49Mj1JOsM9zGL,66
Takeaway,2021-06-12 17:19,The Chainsmokers,209880,5JAYDuLRkODlVt6dgoalKk,73
This Feeling,2021-06-12 17:23,The Chainsmokers,197946,72jbDTw1piOOj770jWNeaG,74
Who Do You Love,2021-06-12 17:26,The Chainsmokers,226733,4Z3qm2aWGTJuJKnv3EWwyD,48
Roses,2021-06-12 17:31,The Chainsmokers,226738,0wnRRFzKLDdI5jjvDP3lZV,65
Paris,2021-06-12 17:35,The Chainsmokers,221506,1SgUjGzbmmMOsGFTVwQ59L,76
Sick Boy,2021-06-12 17:38,The Chainsmokers,193200,18XlJEroUwFo0tLZxscgXE,79
The Reaper,2021-06-12 17:41,The Chainsmokers,182933,0mV43B6pJWRjcM5TmzNe6d,77
Family,2021-06-12 17:42,The Chainsmokers,5696,4ZtFanR9U6ndgddUvNcjcG,95
Share,2021-06-12 17:45,Ruth B.,170240,1QL7nSDZCwZMnbisV4KOXt,77
Share,2021-06-12 17:53,Ruth B.,95840,11hrCkrVXAAtQUXyDN0U04,59
Tell Me U Luv Me (with Trippie Redd),2021-06-12 17:54,Juice WRLD,18960,1l446Y9bxffR2hXpz2ovWb,0
Paris,2021-06-12 17:57,The Chainsmokers,221506,0vR2rIVORmgeKiGIgNT0fV,79
Hide Away,2021-06-12 18:00,Daya,192386,72jbDTw1piOOj770jWNeaG,74
One Moment in Time - Remastered,2021-06-12 18:04,Whitney Houston,229216,0RYqTScbPJ3wijhvWOgLkE,56
seaside_demo,2021-06-12 19:26,SEB,132000,7MAibcTli4IisCtbHKrGMh,87
Need To Know,2021-06-12 19:28,Doja Cat,98256,4Z3qm2aWGTJuJKnv3EWwyD,48
Lost,2021-06-12 19:29,Maroon 5,4610,7BKLCZ1jbUBVqRi2FVlTVw,86
EveryTime I Cry,2021-06-12 19:29,Ava Max,7500,1sgDyuLooyvEML4oHspNza,76
good 4 u,2021-06-12 19:32,Olivia Rodrigo,178147,7arsXR8AtExnOFN3v3HiJI,72
t r a n s p a r e n t s o u l feat. Travis Barker,2021-06-12 19:34,WILLOW,168030,7vGuf3Y35N4wmASOKLUVVU,82
Fingers Crossed,2021-06-12 19:37,Trevor Daniel,155146,04ZTP5KsCypmtCmQg5tH9R,77
Cloudy Day,2021-06-12 19:40,Tones And I,185303,0bMbDctzMmTyK2j74j3nF3,78
By Your Side (feat. Tom Grennan),2021-06-12 19:42,Calvin Harris,66005,1i1fxkWeaMmKEB4T7zqbzK,81
Paris,2021-06-13 07:13,The Chainsmokers,221506,3XoflnowYPFRPOh3uFvHcm,70
Imagine - Tiësto Remix,2021-06-13 07:17,Ben Platt,136363,1x5sYLZiu9r5E43kMlt9f8,77
Leave The Door Open,2021-06-13 07:21,Bruno Mars,242096,3TKpJrY9q49Mj1JOsM9zGL,66
Hide Away,2021-06-13 07:34,Daya,145761,4olrSI30e4RN11Cz2SQgEv,71
Closer,2021-06-13 13:21,The Chainsmokers,244960,0bMbDctzMmTyK2j74j3nF3,78
Lose Somebody,2021-06-13 13:24,Kygo,199549,4olrSI30e4RN11Cz2SQgEv,71
Going Dumb,2021-06-13 13:27,Alesso,168601,4ZTTUAjJCd4NMZmIU7RB4c,73
Silence,2021-06-13 13:30,Marshmello,180822,6h5PAsRni4IRlxWr6uDPTP,82
I'm a Mess,2021-06-13 13:34,Bebe Rexha,195519,1i1fxkWeaMmKEB4T7zqbzK,81
"Alone, Pt. II",2021-06-13 13:37,Alan Walker,179052,3XoflnowYPFRPOh3uFvHcm,70
Don't Let Me Down,2021-06-13 13:40,The Chainsmokers,208373,140XpWSdJ0jZEbLj9iVnPA,68
Selfish Love (with Selena Gomez),2021-06-13 13:43,DJ Snake,168648,4y4spB9m0Q6026KfkAvy9Q,80
Symphony (feat. Zara Larsson),2021-06-13 13:47,Clean Bandit,212459,2K87XMYnUMqLcX3zvtAF4G,82
Family,2021-06-13 13:57,The Chainsmokers,194826,6ocbgoVGwYJhOv1GgI9NsF,86
Gone Are The Days (feat. James Gillespie),2021-06-13 13:58,Kygo,27206,00uY4XZhrmcr3VLHvLba10,55
"Alone, Pt. II",2021-06-13 14:01,Alan Walker,179052,6RUKPb4LETWmmr3iAEQktW,85
Gone Are The Days (feat. James Gillespie),2021-06-13 14:05,Kygo,196677,6D72WFltGvVYuHMzQocBEY,48
Midnight (feat. Liam Payne),2021-06-13 14:09,Alesso,220140,0PMNxtgeNSmPPp4aiA4T8F,64
More Than You Know,2021-06-13 14:13,Axwell /\ Ingrosso,203000,0nrRP2bk19rLc0orkWPQk2,86
Don't Let Me Down,2021-06-13 14:17,The Chainsmokers,208373,4fC6tDEFmSBBCRBUOPeQ8b,53
Selfish Love (with Selena Gomez),2021-06-13 14:20,DJ Snake,168648,7vGuf3Y35N4wmASOKLUVVU,82
The Best Days (feat. Tabitha),2021-06-13 14:34,Sam Feldt,59285,0bMbDctzMmTyK2j74j3nF3,78
Lonely (with benny blanco),2021-06-13 15:46,Justin Bieber,149189,6M6Tk58pQvABy6ru66dY3d,72
Drag Me Down,2021-06-13 15:49,One Direction,192120,7hCZVX8ogwzgszIKtkD6Bv,58
7 rings,2021-06-13 16:45,Ariana Grande,174241,44LTFkrvoxE2qflp8GEqKw,50
Morning,2021-06-13 16:48,Zara Larsson,173810,6bdq6oMieSnPmcwrolEQgV,52
Something Just Like This,2021-06-14 14:20,The Chainsmokers,247160,62G1ewSNbKaxSMqcmfgxeq,41
Lose My Mind,2021-06-14 14:23,DVBBS,176000,3mPt3UzwsHD5YBgui50BED,41
Body Back (feat. Maia Wright) - Deniz Koyu Remix,2021-06-14 14:29,Gryffin,257400,0Bnh732W1DVmnXtV6mhk1U,42
Sideways,2021-06-14 14:33,ILLENIUM,251830,17hoQV3FJxZnJUvccgAjLF,45
Wake Me Up,2021-06-14 14:38,Avicii,247426,49hgjLTXt8Uwa5nA7W3xmJ,40
Think About You - Galantis Remix,2021-06-14 14:41,Kygo,181040,2a7e9JqU7wyXbkf9WgW2C9,39
Silence,2021-06-14 14:45,Marshmello,180822,4xuGvvddb7hj5N9SZys971,43
"Alone, Pt. II",2021-06-14 14:48,Alan Walker,179052,2BRqWfKbvp7JHQ59E0Vfg9,41
No Money,2021-06-14 14:51,Galantis,191293,6Mt4J6HNbQGlQoCLF0C5Kv,39
One More Day (with Chandler Leighton),2021-06-14 15:21,Jason Ross,241419,55bLM1rmlpa5AYJjQ62y2t,40
Main Title,2021-06-14 17:15,Carlos Rafael Rivera,194047,13Islt9zMhrusbUnlrSHEB,38
Beth's Story,2021-06-14 17:18,Carlos Rafael Rivera,127615,0Q1ccZMHM3xiCYpiS6IDmi,41
Methuen Home For Children 1957,2021-06-14 17:19,Carlos Rafael Rivera,64581,38ttuCHHJeQcWc1gM0OKUj,40
The Scholar's Mate,2021-06-14 17:20,Carlos Rafael Rivera,78496,1YKW1H5hnnad9awm6cLGSj,38
You're Gloating,2021-06-14 17:21,Carlos Rafael Rivera,66447,5TC9lkwHmxXjXknqnudOPP,38
