Index,SongName,ArtistName,SongID,Popularity
1126,Hope,XXXTENTACION,2ZRo7axmMPeSVUvDbGkJah,87
1127,Hope,XXXTENTACION,2ZRo7axmMPeSVUvDbGkJah,87
1128,Hate Me,Ellie Goulding,57ZUh59CAsCgnAnHti0GkI,0
1129,Hymn for the Weekend - Seeb Remix,Coldplay,20U4dch5pfxEr6ww1S9tm4,0
1130,Love Again,Dua Lipa,07x5D6kX3yST64GwDQaOpA,0
1131,Sixteen,Ellie Goulding,4PkIDTPGedm0enzdvilLNd,67
1132,Believer,Imagine Dragons,0pqnGHJpmpxLKifKRmU6WP,89
1136,Sygrayem (Let's Play),Carlos Rafael Rivera,3b34OS7148VGiURvWTYweJ,40
1137,Main Title,Carlos Rafael Rivera,44LTFkrvoxE2qflp8GEqKw,50
1138,Beth's Story,Carlos Rafael Rivera,6bdq6oMieSnPmcwrolEQgV,52
1139,Methuen Home For Children 1957,Carlos Rafael Rivera,62G1ewSNbKaxSMqcmfgxeq,41
1140,The Scholar's Mate,Carlos Rafael Rivera,3mPt3UzwsHD5YBgui50BED,41
1141,You're Gloating,Carlos Rafael Rivera,0Bnh732W1DVmnXtV6mhk1U,42
1142,Training With Mr. Schaibel,Carlos Rafael Rivera,17hoQV3FJxZnJUvccgAjLF,45
1143,Come & Go (with Marshmello),Juice WRLD,2Y0wPrPQBrGhoLn14xRYCG,84
1144,Paris,The Chainsmokers,72jbDTw1piOOj770jWNeaG,74
1145,Chain My Heart,Topic,67lbzVADsqJJ6tyVk0XCgn,76
1146,Paris,The Chainsmokers,72jbDTw1piOOj770jWNeaG,74
1147,EveryTime I Cry,Ava Max,0mV43B6pJWRjcM5TmzNe6d,77
1148,Grenade,Bruno Mars,4lLtanYk6tkMvooU0tWzG8,81
1149,Lose Somebody,Kygo,1sgDyuLooyvEML4oHspNza,76
1150,Higher (feat. iann dior),Clean Bandit,4OoYfejHABzYe2mG8p5s8b,71
1151,"Alone, Pt. II",Alan Walker,0bMbDctzMmTyK2j74j3nF3,78
1152,Imagine - Tiësto Remix,Ben Platt,0RYqTScbPJ3wijhvWOgLkE,56
1153,Something Just Like This,The Chainsmokers,6RUKPb4LETWmmr3iAEQktW,85
1154,Heartbreak Anthem (with David Guetta & Little Mix),Galantis,5K6Ssv4Z3zRvxt0P6EKUAP,85
1155,Eastside (with Halsey & Khalid),benny blanco,0d2iYfpKoM0QCKvcLCkBao,78
1156,New Love (feat. Ellie Goulding),Silk City,5iEI2hHcG8bnKmUelPk08F,67
1157,By Your Side,Jonas Blue,4QTuyRQshEZYurtIDfE6g0,68
1159,Silence,Marshmello,7vGuf3Y35N4wmASOKLUVVU,82
1160,Selfish Love (with Selena Gomez),DJ Snake,3XoflnowYPFRPOh3uFvHcm,70
1161,Solo (feat. Demi Lovato),Clean Bandit,6kPJZM97LwdG9QIsT7khp6,74
1162,Hero (feat. Christina Perri),Cash Cash,5g1BARk25uUJtEPSUwcjnU,72
1163,Closer,The Chainsmokers,7BKLCZ1jbUBVqRi2FVlTVw,86
1164,Dernière Danse,Yves V,0ALPIAeij3XRUHuCHQknrI,66
1165,Leave The Door Open,Bruno Mars,7MAibcTli4IisCtbHKrGMh,87
1166,Think About You - Galantis Remix,Kygo,4fC6tDEFmSBBCRBUOPeQ8b,53
1167,By Your Side (feat. Tom Grennan),Calvin Harris,0vR2rIVORmgeKiGIgNT0fV,79
1168,Paris,The Chainsmokers,72jbDTw1piOOj770jWNeaG,74
1169,Paris,The Chainsmokers,72jbDTw1piOOj770jWNeaG,74
1170,Lose Somebody,Kygo,1sgDyuLooyvEML4oHspNza,76
1171,Night Changes,One Direction,5O2P9iiztwhomNh8xkR9lJ,85
1172,Hate Me,Ellie Goulding,57ZUh59CAsCgnAnHti0GkI,0
1173,Solar Power,Lorde,7s2kWabRM60W9I61HpKg8C,73
1174,good 4 u,Olivia Rodrigo,4ZtFanR9U6ndgddUvNcjcG,95
1175,Peaches (feat. Daniel Caesar & Giveon),Justin Bieber,4iJyoBOLtHqaGxP12qzhQI,91
1176,anxiety (with FRND),blackbear,7AhlMDKQelsNkWvFeZvmtC,64
1177,Radioactive,Imagine Dragons,7GMJKtOtcOAXzV8oxCBr5i,0
1178,Two of Us,Louis Tomlinson,1eqwjXdMTed8Pz3PLNcHe9,67
1179,Black Hole,Griff,7hE9rKqvLBK6WJmUjxJeFs,0
1181,Sick Boy,The Chainsmokers,58kZ9spgxmlEznXGu6FPdQ,72
1182,Sick Boy,The Chainsmokers,58kZ9spgxmlEznXGu6FPdQ,72
1183,Lucid Dreams (feat. Lil Uzi Vert) - Remix,Juice WRLD,1jKlRcH7X78ps1yKBTWyUV,57
1184,I Don’t Wanna Live Forever (Fifty Shades Darker),ZAYN,55n9yjI6qqXh5F2mYvUc2y,81
1185,Lost Cause,Billie Eilish,6AtjimTjYWhch6tMf8f75b,0
1186,I Got You - Cheat Codes Remix,Bebe Rexha,5o5m5E8wtEB2BMr1gwI9Gc,40
1187,I Should Quit,JESSIA,0jmwOMMWFcLQQX7x11dOCO,45
1188,Bad Habits,Ed Sheeran,3rmo8F54jFF8OgYsqTxm5d,95
1189,I Don't Do Drugs (feat. Ariana Grande),Doja Cat,0FFsgUoFibYISzMxuGS61W,77
1190,Reckless,Madison Beer,5ajjAnNRh8bxFvaVHzpPjh,84
1191,working,Tate McRae,31sSFHIe4NaxltVFOEIcTa,76
1192,18,Jeremy Zucker,4h7CVH9xtHoYSlEV5Dpamk,61
1193,Shade of Yellow,Griff,7qHXEShpUpCcSUbgVjEAoQ,56
1194,You Right,Doja Cat,0k4d5YPDr1r7FX77VdqWez,89
1195,Lost,Maroon 5,18XlJEroUwFo0tLZxscgXE,79
1196,Leave Before You Love Me (with Jonas Brothers),Marshmello,4qu63nuBpdn0qHUHuObEj1,87
1197,dancing in the kitchen,LANY,04Tlybe6qZEsbdxWPSZ2wI,0
1198,Let Me Know,Surfaces,4V33aS5qju2ujbQt8JKi6P,63
1199,u love u (with Tate McRae),blackbear,4RCpHnkhMmm67EKbI4aEO7,66
1200,Funny,Zedd,4FYbo4yQzu3hGkj2Ix4ucW,70
1201,Sick Boy,The Chainsmokers,58kZ9spgxmlEznXGu6FPdQ,72
1202,u love u (with Tate McRae),blackbear,4RCpHnkhMmm67EKbI4aEO7,66
1203,BED,Joel Corry,5sWXVM0NB3LSblTeXFgchV,3
1204,No Chill (feat. Lil Xxel),Cheat Codes,5oh6lXsQ3mhw5PvcsJqvXg,64
1205,Unfamiliar,Seeb,6tTPc9BEDYExwIEg8QGxvL,62
1207,seaside_demo,SEB,1SgUjGzbmmMOsGFTVwQ59L,76
1208,Shots,Imagine Dragons,2h6HdN3oPr4JijIQV29hv1,56
1209,Demons,Imagine Dragons,5qaEfEh1AtSdrdrByCP7qR,84
1210,Stressed Out,Twenty One Pilots,3CRDbSIZ4r5MsZ0YwxuEkn,86
1212,"Pavane, Op. 50",Gabriel Fauré,7HP4V9c3g00xReZBnihh0y,1
1213,Merry-Go-Round(人生のメリーゴーランド),Joe Hisaishi,39uLYYZytVUwcjgeYLI409,69
1214,Scheherazade: The Tale of the Kalendar Prince,Nikolai Rimsky-Korsakov,04eShjKTWijeJJqGnhxpYK,58
1215,Masquerade (Suite): 1. Waltz - Excerpt,Aram Khachaturian,0FyAT4nUMZWJmAI1Qov1Zj,49
1216,"Violin Concerto in D Major, Op. posth., No. 2: Adagio",Joseph Boulogne Chevalier de Saint-Georges,39sQZpCYq5nu1Bl3oU76t6,46
1217,A Thousand Years,Christina Perri,6lanRgr6wXibZr8KgzXxBl,82
1218,I Want It That Way,Backstreet Boys,47BBI51FKFwOMlIiX6m8ya,81
1219,Aicha,Outlandish,1cRuI7DN1z2FO3boRPmagR,40
1220,"Flightless Bird, American Mouth",Iron & Wine,1fEGtTZjrjJW8eUeewnNJR,70
1221,Stressed Out,Twenty One Pilots,3CRDbSIZ4r5MsZ0YwxuEkn,86
1223,"Pavane, Op. 50",Gabriel Fauré,7HP4V9c3g00xReZBnihh0y,1
1224,Merry-Go-Round(人生のメリーゴーランド),Joe Hisaishi,39uLYYZytVUwcjgeYLI409,69
1225,Scheherazade: The Tale of the Kalendar Prince,Nikolai Rimsky-Korsakov,04eShjKTWijeJJqGnhxpYK,58
1226,Masquerade (Suite): 1. Waltz - Excerpt,Aram Khachaturian,0FyAT4nUMZWJmAI1Qov1Zj,49
1227,"Violin Concerto in D Major, Op. posth., No. 2: Adagio",Joseph Boulogne Chevalier de Saint-Georges,39sQZpCYq5nu1Bl3oU76t6,46
1228,Stressed Out,Twenty One Pilots,3CRDbSIZ4r5MsZ0YwxuEkn,86
1229,A Sky Full of Stars,Coldplay,0FDzzruyVECATHXKHFs9eJ,80
1230,Renegades,X Ambassadors,0fYVliAYKHuPmECRs1pbRf,78
1231,Maps,Maroon 5,7oUHzZKNKUTrlU7DYxhQ7v,69
1232,Shots - Broiler Remix,Imagine Dragons,0fsEFwLSJTSHSawhe864Cp,69
1233,"Violin Concerto in D Major, Op. posth., No. 2: Adagio",Joseph Boulogne Chevalier de Saint-Georges,39sQZpCYq5nu1Bl3oU76t6,46
1234,Señorita,Shawn Mendes,0TK2YIli7K1leLovkQiNik,83
1235,Ode To My Family,The Cranberries,5kcsc92tGAjS0uvhDY3Mok,73
1236,Ode To My Family,The Cranberries,5kcsc92tGAjS0uvhDY3Mok,73
1237,Zombie,The Cranberries,2ASHzDpna4Hg7w6LqzdXER,0
1238,Zombie,The Cranberries,2ASHzDpna4Hg7w6LqzdXER,0
1239,Linger,The Cranberries,0gEyKnHvgkrkBM6fbeHdwK,77
1240,Experience,Ludovico Einaudi,1BncfTJAWxrsxyT9culBrj,81
1241,Experience,Ludovico Einaudi,1BncfTJAWxrsxyT9culBrj,81
1242,In Cold Light (Alexandra Hamilton-Ayres Rework),Vanbur,2ehINrB8wyWA58H8L8S6y4,42
1243,Back To The Sky,Ólafur Arnalds,7bxHVCYpHpMn0PJEb2SwQq,36
1244,Wandering II - Ed Carlsen Rework,Eydís Evensen,23waihwNlV6zZsnwU3kXRW,32
1245,Retour,Tony Anderson,7dzoeeTAkLjkdjiK0AewdE,40
1246,Main Title,Carlos Rafael Rivera,44LTFkrvoxE2qflp8GEqKw,50
1247,Beth's Story,Carlos Rafael Rivera,6bdq6oMieSnPmcwrolEQgV,52
1248,Methuen Home For Children 1957,Carlos Rafael Rivera,62G1ewSNbKaxSMqcmfgxeq,41
1249,The Scholar's Mate,Carlos Rafael Rivera,3mPt3UzwsHD5YBgui50BED,41
1250,You're Gloating,Carlos Rafael Rivera,0Bnh732W1DVmnXtV6mhk1U,42
1251,Training With Mr. Schaibel,Carlos Rafael Rivera,17hoQV3FJxZnJUvccgAjLF,45
1252,Am I Good Enough Now?,Carlos Rafael Rivera,49hgjLTXt8Uwa5nA7W3xmJ,40
1253,Playing Mr. Ganz,Carlos Rafael Rivera,2a7e9JqU7wyXbkf9WgW2C9,39
1254,Ceiling Games,Carlos Rafael Rivera,4xuGvvddb7hj5N9SZys971,43
1255,First Day At School,Carlos Rafael Rivera,2BRqWfKbvp7JHQ59E0Vfg9,41
1256,The Green Pills,Carlos Rafael Rivera,6Mt4J6HNbQGlQoCLF0C5Kv,39
1257,Kentucky State Championship 1963,Carlos Rafael Rivera,55bLM1rmlpa5AYJjQ62y2t,40
1258,Top Boards,Carlos Rafael Rivera,13Islt9zMhrusbUnlrSHEB,38
1259,Playing Townes,Carlos Rafael Rivera,0Q1ccZMHM3xiCYpiS6IDmi,41
1260,Playing Beltik,Carlos Rafael Rivera,38ttuCHHJeQcWc1gM0OKUj,40
1261,The Lake - Cincinnati,Carlos Rafael Rivera,1YKW1H5hnnad9awm6cLGSj,38
1262,Playing Benny - Las Vegas 1966,Carlos Rafael Rivera,5TC9lkwHmxXjXknqnudOPP,38
1263,Two Sides Of The Same Coin,Carlos Rafael Rivera,2MpXP9f5tKmnsWjBWXBPaT,37
1264,Shots - Broiler Remix,Imagine Dragons,0fsEFwLSJTSHSawhe864Cp,69
1265,"Mere Rashke Qamar (From ""Baadshaho"")",Nusrat Fateh Ali Khan,3DAEGjhAO6vJ5zFgjcrAje,50
1266,I Don't Know Why,NOTD,0ZXdzaT1k688dkpNeEgQiV,73
1267,Closer,The Chainsmokers,7BKLCZ1jbUBVqRi2FVlTVw,86
1268,"Mere Rashke Qamar (From ""Baadshaho"")",Nusrat Fateh Ali Khan,3DAEGjhAO6vJ5zFgjcrAje,50
1269,Closer,The Chainsmokers,7BKLCZ1jbUBVqRi2FVlTVw,86
1270,Symphony (feat. Zara Larsson),Clean Bandit,1x5sYLZiu9r5E43kMlt9f8,77
1272,On My Life,Cheat Codes,6nnntyJFxLzaCmNnhHe3C1,58
1274,Happy Now,Zedd,4keoy2fqgwGnbWlm3ZVZFa,73
1275,SOS (feat. Aloe Blacc),Avicii,2x0RZdkZcD8QRI53XT4GI5,75
1276,Be Kind (with Halsey),Marshmello,3Z8FwOEN59mRMxDCtb8N0A,80
1277,You Know You Like It,DJ Snake,57kR5SniQIbsbVoIjjOUDa,73
1278,Hero (feat. Christina Perri),Cash Cash,5g1BARk25uUJtEPSUwcjnU,72
1279,Cheerleader - Felix Jaehn Remix Radio Edit,OMI,7vFoFDWqTX0mHzLfrF1Cfy,78
1280,Don't Let Me Down,The Chainsmokers,1i1fxkWeaMmKEB4T7zqbzK,81
1281,EveryTime I Cry,Ava Max,0mV43B6pJWRjcM5TmzNe6d,77
1283,Stressed Out,Twenty One Pilots,3CRDbSIZ4r5MsZ0YwxuEkn,86
1284,Ode To My Family,The Cranberries,5kcsc92tGAjS0uvhDY3Mok,73
1285,Take Me To Church,Hozier,3dYD57lRAUcMHufyqn9GcI,85
1286,No Lie,Sean Paul,48QmG1dfvMuYLxMPt7KSRA,87
1287,No Lie,Sean Paul,48QmG1dfvMuYLxMPt7KSRA,87
1288,Closer,The Chainsmokers,7BKLCZ1jbUBVqRi2FVlTVw,86
1289,Symphony (feat. Zara Larsson),Clean Bandit,1x5sYLZiu9r5E43kMlt9f8,77
1291,On My Life,Cheat Codes,6nnntyJFxLzaCmNnhHe3C1,58
1293,Happy Now,Zedd,4keoy2fqgwGnbWlm3ZVZFa,73
1294,SOS (feat. Aloe Blacc),Avicii,2x0RZdkZcD8QRI53XT4GI5,75
1295,Be Kind (with Halsey),Marshmello,3Z8FwOEN59mRMxDCtb8N0A,80
1296,You Know You Like It,DJ Snake,57kR5SniQIbsbVoIjjOUDa,73
1297,Hero (feat. Christina Perri),Cash Cash,5g1BARk25uUJtEPSUwcjnU,72
1298,Cheerleader - Felix Jaehn Remix Radio Edit,OMI,7vFoFDWqTX0mHzLfrF1Cfy,78
1299,Don't Let Me Down,The Chainsmokers,1i1fxkWeaMmKEB4T7zqbzK,81
1300,EveryTime I Cry,Ava Max,0mV43B6pJWRjcM5TmzNe6d,77
1302,Lean On,Major Lazer,1Lim1Py7xBgbAkAys3AGAG,74
1303,Bad Habits,Ed Sheeran,3rmo8F54jFF8OgYsqTxm5d,95
1304,Leave The Door Open,Bruno Mars,7MAibcTli4IisCtbHKrGMh,87
1305,Let You Know,Flume,7p0tz5SeCrSxTLSvwR8W3D,62
1307,Drag Me Down,One Direction,2K87XMYnUMqLcX3zvtAF4G,82
1308,No Lie,Sean Paul,48QmG1dfvMuYLxMPt7KSRA,87
1309,Shots - Broiler Remix,Imagine Dragons,0fsEFwLSJTSHSawhe864Cp,69
1310,Just Like You,Louis Tomlinson,5IF6IBPqbclVR7SQKmCIyA,61
1311,Black Hole,Griff,7hE9rKqvLBK6WJmUjxJeFs,0
1312,Alive,Empire of the Sun,2O9O26335YYVckmRgPKY3s,66
1313,Love Again,Dua Lipa,07x5D6kX3yST64GwDQaOpA,0
1314,Lonely (with benny blanco),Justin Bieber,4y4spB9m0Q6026KfkAvy9Q,80
1315,Lonely (with benny blanco),Justin Bieber,4y4spB9m0Q6026KfkAvy9Q,80
1316,Centuries,Fall Out Boy,04aAxqtGp5pv12UXAg4pkq,82
1317,Night Changes,One Direction,5O2P9iiztwhomNh8xkR9lJ,85
1318,good 4 u,Olivia Rodrigo,4ZtFanR9U6ndgddUvNcjcG,95
1319,Radioactive,Imagine Dragons,7GMJKtOtcOAXzV8oxCBr5i,0
1320,Shade of Yellow,Griff,7qHXEShpUpCcSUbgVjEAoQ,56
1321,Shade of Yellow,Griff,7qHXEShpUpCcSUbgVjEAoQ,56
1322,Glad You Came,The Wanted,5yDL13y5giogKs2fSNf7sj,79
1323,Baarishein,Anuv Jain,5iCY0TXNImK4hyKfcplQsg,69
1324,Baarishein,Anuv Jain,5iCY0TXNImK4hyKfcplQsg,69
1325,"Ghalat Fehmi - From ""Superstar""",Asim Azhar,5mnvugwfFYnJm9zuyGkgqF,67
1326,Tera Ghata,Gajendra Verma,0JBhoxPKHJc1ZeJrjSt0VO,66
1327,Lucid Dreams (feat. Lil Uzi Vert) - Remix,Juice WRLD,1jKlRcH7X78ps1yKBTWyUV,57
1328,Love The Way You Lie,Eminem,15JINEqzVMv3SvJTAXAKED,83
1329,Stereo Hearts (feat. Adam Levine),Gym Class Heroes,0qOnSQQF0yzuPWsXrQ9paz,84
1330,Love The Way You Lie,Eminem,15JINEqzVMv3SvJTAXAKED,83
1331,Stereo Hearts (feat. Adam Levine),Gym Class Heroes,0qOnSQQF0yzuPWsXrQ9paz,84
1332,Into Your Arms (feat. Ava Max),Witt Lowry,0b11D9D0hMOYCIMN3OKreM,81
1333,Kiss Me Thru The Phone,Soulja Boy,2q4rjDy9WhaN3o9MvDbO21,79
1334,Fingers Crossed,Trevor Daniel,11hrCkrVXAAtQUXyDN0U04,59
1335,One Dance,Drake,5ZKG94fnjiuMH5yrC5S9lS,67
1336,Hello (feat. A Boogie Wit da Hoodie),Pop Smoke,2r6OAV3WsYtXuXjvJ1lIDi,82
1337,Black Hole,Griff,7hE9rKqvLBK6WJmUjxJeFs,0
1338,Night Changes,One Direction,5O2P9iiztwhomNh8xkR9lJ,85
1339,Night Changes,One Direction,5O2P9iiztwhomNh8xkR9lJ,85
1340,I'm a Mess,Bebe Rexha,04ZTP5KsCypmtCmQg5tH9R,77
1342,Titans (feat. Sia & Labrinth) - Imanbek Remix,Major Lazer,4t97sRwzvROgOqOqIociAr,45
1343,Arcade,Duncan Laurence,1Xi84slp6FryDSCbzq4UCD,84
1344,Hate Me,Ellie Goulding,57ZUh59CAsCgnAnHti0GkI,0
1345,Grenade,Bruno Mars,4lLtanYk6tkMvooU0tWzG8,81
1346,deja vu,Olivia Rodrigo,6HU7h9RYOaPRFeh0R3UeAr,90
1347,Lonely (with benny blanco),Justin Bieber,4y4spB9m0Q6026KfkAvy9Q,80
1348,anxiety (with FRND),blackbear,7AhlMDKQelsNkWvFeZvmtC,64
1349,working,Tate McRae,31sSFHIe4NaxltVFOEIcTa,76
1350,Just Like You,Louis Tomlinson,5IF6IBPqbclVR7SQKmCIyA,61
1351,Shade of Yellow,Griff,7qHXEShpUpCcSUbgVjEAoQ,56
1352,I Don’t Wanna Live Forever (Fifty Shades Darker),ZAYN,55n9yjI6qqXh5F2mYvUc2y,81
1353,Levitating (feat. DaBaby),Dua Lipa,5nujrmhLynf4yMoMtj8AQF,89
1354,Shape of You,Ed Sheeran,7qiZfU4dY1lWllzX7mPBI3,87
1356,Aakhri Salaam,The Local Train,67mmy7Mhim6DmeFHHoqptH,44
1357,7 rings,Ariana Grande,6ocbgoVGwYJhOv1GgI9NsF,86
1358,bad guy,Billie Eilish,7gqzrIO0qZPKkaqhIZ8ftz,0
1359,Kaisey Jiyun,The Local Train,1H5TcdTdMYvOfJ31SAA6H5,48
1360,Yeh Zindagi Hai,The Local Train,6IskNuvBwK8YzFrjvXIp5h,45
1361,Dilnawaz,The Local Train,2KDR0VRWbQ88LQ1cdi8T3z,49
1362,Dil Mere,The Local Train,6ZmtxXUXRVjxOhugKkmerC,61
1363,Aaoge Tum Kabhi,The Local Train,5VSJ9OfZx8V91A7u8Fuoh1,56
1364,Bandey,The Local Train,2sNMcxZh7AwImXtrv8UV3S,44
1365,Bandey,The Local Train,2sNMcxZh7AwImXtrv8UV3S,44
1366,Bandey,The Local Train,2sNMcxZh7AwImXtrv8UV3S,44
1367,Paris,The Chainsmokers,72jbDTw1piOOj770jWNeaG,74
1368,Paris,The Chainsmokers,72jbDTw1piOOj770jWNeaG,74
1369,Roses,The Chainsmokers,3vv9phIu6Y1vX3jcqaGz5Z,76
1370,All I Wanna Do,Martin Jensen,1Cq23W4ZxHTY8QbP40qjEc,55
1371,Think About You - Galantis Remix,Kygo,4fC6tDEFmSBBCRBUOPeQ8b,53
1372,Leave The Door Open,Bruno Mars,7MAibcTli4IisCtbHKrGMh,87
1373,Somebody That I Used To Know,Gotye,1qDrWA6lyx8cLECdZE7TV7,81
1374,Throwback,Delaney Jane,0Vcv54XfyE2oktzHSZMxhr,36
1375,Two of Us,Louis Tomlinson,1eqwjXdMTed8Pz3PLNcHe9,67
1376,deja vu,Olivia Rodrigo,6HU7h9RYOaPRFeh0R3UeAr,90
1377,Lonely (with benny blanco),Justin Bieber,4y4spB9m0Q6026KfkAvy9Q,80
1378,you broke me first,Tate McRae,45bE4HXI0AwGZXfZtMp8JR,88
1379,Perfect,One Direction,3NLnwwAQbbFKcEcV8hDItk,79
1380,Break My Heart Myself (feat. Travis Barker),Bebe Rexha,3UjGudrhckjEQjKHLR3p5G,59
1381,bad guy,Billie Eilish,7gqzrIO0qZPKkaqhIZ8ftz,0
1382,bad guy,Billie Eilish,7gqzrIO0qZPKkaqhIZ8ftz,0
1383,bad guy,Billie Eilish,7gqzrIO0qZPKkaqhIZ8ftz,0
1384,Señorita,Shawn Mendes,0TK2YIli7K1leLovkQiNik,83
1385,Bad Habits,Ed Sheeran,3rmo8F54jFF8OgYsqTxm5d,95
1386,Break My Heart Myself (feat. Travis Barker),Bebe Rexha,3UjGudrhckjEQjKHLR3p5G,59
1387,Enjoy Enjaami - Spotify Singles (with Dhee feat. Arivu & Santhosh Narayanan),DJ Snake,3z5ITnx50sxmTospLAcM03,56
1388,SugarCrash!,ElyOtto,2ePtv8MlBO9nuuXABqAfEX,79
1389,Weekend Vibe (feat. Desi Crew),Jubël,19OS2KL8UeOHwRUDP92shv,33
1390,Higher Power,Coldplay,02Ic9pia5uuFFF0DZmidaz,0
1391,Echo (with KSHMR),Armaan Malik,5sbkFKdxVQ2FgEjKMvrHAL,61
1392,Astronomy,Conan Gray,7mAB9uFSQHhbbicE5Fy5HA,0
1393,Switch It Up (feat. sokodomo) - Prod. Cha Cha Malone,JAY B,1m1ho1lkZHAGe7rv5K8Ift,58
1394,"Even When/The Best Part - From ""High School Musical: The Musical: The Series (Season 2)""",Olivia Rodrigo,30UszgTxEuJVG5SUFyBffT,68
1395,Run,OneRepublic,2UbVnbE5FH6008mAm6Mmgw,83
1396,Your Power,Billie Eilish,7t31NvJY7kjDaeEQOGlIzp,0
1397,Electric - Pokemon 25 Version,Katy Perry,63eV5hreY9feQP2CmYavpj,70
1398,Jalebi Baby,Tesher,0KMwXUa1LQl1QY4kOhkGuB,15
1399,good 4 u,Olivia Rodrigo,4ZtFanR9U6ndgddUvNcjcG,95
1400,Kiss Me More (feat. SZA),Doja Cat,748mdHapucXQri7IAO8yFK,90
1401,MONTERO (Call Me By Your Name),Lil Nas X,1SC5rEoYDGUK4NfG82494W,91
1402,Peaches (feat. Daniel Caesar & Giveon),Justin Bieber,4iJyoBOLtHqaGxP12qzhQI,91
1403,FUCKBOY,Dixie,1AXJqw8lCf3chqvgq4U8mA,64
1404,deja vu,Olivia Rodrigo,6HU7h9RYOaPRFeh0R3UeAr,90
1405,Baarishein,Anuv Jain,5iCY0TXNImK4hyKfcplQsg,69
1406,Baarishein,Anuv Jain,5iCY0TXNImK4hyKfcplQsg,69
1407,you broke me first,Tate McRae,45bE4HXI0AwGZXfZtMp8JR,88
1408,drivers license,Olivia Rodrigo,5wANPM4fQCJwkGd4rN57mH,92
1409,Don't Start Now,Dua Lipa,3PfIrDoz19wz7qK7tYeu62,84
1410,Anyone,Justin Bieber,31qCy5ZaophVA81wtlwLc4,81
1411,Be Kind (with Halsey),Marshmello,3Z8FwOEN59mRMxDCtb8N0A,80
1412,Monster (Shawn Mendes & Justin Bieber),Shawn Mendes,2Z8yfpFX0ZMavHkcIeHiO1,79
1413,Be Kind (with Halsey),Marshmello,3Z8FwOEN59mRMxDCtb8N0A,80
1414,Lose Somebody,Kygo,1sgDyuLooyvEML4oHspNza,76
1415,Lose Somebody,Kygo,1sgDyuLooyvEML4oHspNza,76
1416,Lose Somebody,Kygo,1sgDyuLooyvEML4oHspNza,76
1417,Something Just Like This,The Chainsmokers,6RUKPb4LETWmmr3iAEQktW,85
1418,Just My Type,The Vamps,29VLdEqFvd0l4JFscCnrp7,66
1419,Rather Be (feat. Jess Glynne),Clean Bandit,61dCUoMCg28qEBzrW6htYM,72
1420,Silence,Marshmello,7vGuf3Y35N4wmASOKLUVVU,82
1421,Goodbye,Imanbek,4crczEC1PpoD8TsDsmoWNI,76
1422,"The Rose Song - From ""High School Musical: The Musical: The Series (Season 2)""",Olivia Rodrigo,3qxzozdGFaBxQ0X4HkrMr0,70
1423,good 4 u,Olivia Rodrigo,4ZtFanR9U6ndgddUvNcjcG,95
1424,exile (feat. Bon Iver),Taylor Swift,4pvb0WLRcMtbPGmtejJJ6y,83
1425,Death By A Thousand Cuts - Live From Paris,Taylor Swift,3oF7Or7T35yhQbGxbCGvRX,60
1426,exile (feat. Bon Iver),Taylor Swift,4pvb0WLRcMtbPGmtejJJ6y,83
1427,Look What You Made Me Do,Taylor Swift,1P17dC1amhFzptugyAO7Il,80
1428,long story short,Taylor Swift,2o2sgVJIgFXk8GQjWTgI6U,68
1429,closure,Taylor Swift,35rdVq36LMHQX0Suw9a6tK,64
1430,Fifteen,Taylor Swift,6aQrB8kaWyaCj9RYB7Rh5L,56
1431,Treat You Better,Shawn Mendes,3QGsuHI8jO1Rx4JWLUh9jd,84
1432,I Don’t Wanna Live Forever (Fifty Shades Darker),ZAYN,55n9yjI6qqXh5F2mYvUc2y,81
1433,Sexy Bitch (feat. Akon),David Guetta,127uq83uGFapbddqiMUKky,78
1434,Party Rock Anthem,LMFAO,7mitXLIMCflkhZiD34uEQI,75
1435,New Thang,Redfoo,4PVm8e67skz8B8wiJP2kwk,60
1436,New Thang,Redfoo,4PVm8e67skz8B8wiJP2kwk,60
1437,Main Title,Carlos Rafael Rivera,44LTFkrvoxE2qflp8GEqKw,50
1438,The Final Game,Carlos Rafael Rivera,21ROIH2f7PS4nviwYSlW8q,41
1439,Top Boards,Carlos Rafael Rivera,13Islt9zMhrusbUnlrSHEB,38
1440,Playing Townes,Carlos Rafael Rivera,0Q1ccZMHM3xiCYpiS6IDmi,41
1441,Beth's Story,Carlos Rafael Rivera,6bdq6oMieSnPmcwrolEQgV,52
1442,Centuries,Fall Out Boy,04aAxqtGp5pv12UXAg4pkq,82
1443,Counting Stars,OneRepublic,2tpWsVSb9UEmDRxAl1zhX1,85
1444,Stereo Hearts (feat. Adam Levine),Gym Class Heroes,0qOnSQQF0yzuPWsXrQ9paz,84
1446,Faded - Luke Christopher Remix,Alan Walker,1VNbNTzQS0iIVrlaPXUthv,45
1447,Feel Good (feat. Daya),Gryffin,0Ev562zA4pmUsBqjxsxxdx,71
1448,Roses,The Chainsmokers,3vv9phIu6Y1vX3jcqaGz5Z,76
1449,2U (feat. Justin Bieber),David Guetta,3A7qX2QjDlPnazUsRk5y0M,70
1450,Centuries,Fall Out Boy,04aAxqtGp5pv12UXAg4pkq,82
1451,Space Melody (Edward Artemyev) (feat. Leony),VIZE,0FRavXSn6XmeItbuJR3VrR,69
